timestamp,source,message
2024-11-25T14:42:46.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T14:42:46.477Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T14:41:46.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T14:41:46.379Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T14:32:31.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T14:32:31.516Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T14:33:31.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T14:33:31.635Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T14:38:33.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T14:38:33.464Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T14:43:47.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T14:43:47.369Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T14:15:01.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T14:15:01.525Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T14:16:02.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T14:16:02.029Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T14:34:32.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T14:34:32.440Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T14:39:45.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T14:39:45.947Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
